document,partition,label
"Skripsi ini bertujuan untuk menjawab pertanyaan : (1) Bagaimana putusan hakim mengenai sanksi hukum terhadap pelaku tindak pidana merintangi atau mengganggu kegiatan usaha pertambangan yang dilakukan secara berlanjut? (2) Bagaimana analisis hukum pidana Islam terhadap putusan hakim mengenai sanksi hukum bagi pelaku tindak pidana merintangi atau menganggu kegiatan usaha pertambangan yang dilakukan secara berlanjut dalam studi direktori Nomor: 369/Pid.Sus/2016/PN.Sgt?. Data penelitian ini diperoleh dari Direktori Putusan Pengadilan Negeri Sangatta yang menjadi obyek penelitian. Sedangkan teknik pengumpulan data yang digunakan adalah dokumentasi dan kepustakaan, kemudian dianalisis dengan metode deskriptif analisis dengan pola pikir deduktif, Deskriptif analisis yaitu teknik analisa dengan cara menjelaskan dan memaparkan data apa adanya, dalam hal ini data putusan hakim mengenai sanksi hukum bagi pelaku tindak pidana merintangi atau mengganggu kegiatan usaha pertambangan yang dilakukan secara berlanjut kemudian dianalisa dengan teori hukum pidana Islam yaitu jari>mah ta’zi>r, sedangkan metode pola pikir deduktif, yaitu pola pikir yang berangkat dari variabel yang bersifat umum, dalam hal ini teori hukum pidana Islam, kemudian dijadikan pisau analisa dan alat verifikasi terhadap variabel yang bersifat khusus yaitu putusan hakim. Penelitian ini menyimpulkan pertama, bahwa dasar putusan hakim dalam menjatuhkan sanksi terhadap pelaku tindak pidana merintangi atau mengganggu kegiatan usaha pertambangan yang dilakukan secara berlanjut dalam putusan Nomor: 369/Pid.Sus/2016/PN.Sgt adalah Pasal 162 Undang-undang Nomor 4 Tahun 2009. Hakim menjatuhkan hukuman pidana penjara selama 4 (empat) bulan. Sedangkan hukuman yang tercantum dalam Undang-Undang Nomor 4 Tahun 2009 yaitu dipidana dengan pidana kurungan atau denda. Pidana kurungan pada hakikatnya lebih ringan daripada pidana penjara Hal ini sesuai dengan tingkatan pidana dalam Pasal 10 KUHP, tingkatan tersebut menggambarkan bahwa pidana yang urutannya lebih tinggi memiliki hukuman yang lebih berat dibandingkan dengan tingkatan pidana yang berada dibawahnya. Kedua, dalam hukum pidana Islam kejahatan ini termasuk kategori jarimah ta’zi>r yang wewenangnya terletak pada penguasa. Dalam ta’zi>r tidak ada perbedaan antara hukuman penjara dengan hukuman kurungan. Dari uraian di atas diharapkan bahwa para hakim dalam memberikan hukuman senantiasa sesuai dengan undang-undang agar terdapat suatu kepastian dan keadilan hukum. Dan sebagai masyarakat Indonesia yang berdasar hukum sudah sepatutnya untuk menghargai hak dan kewajiban sesama orang lain yang telah dilindungi oleh Undang-Undang.",train,hukum pidana islam
"Skripsi yang berjudul “Tinjauan Hukum Pidana Islam terhadap Tindak Pidana Pemerkosaan kepada Wanita dalam Keadaan Tidak Berdaya (Studi Putusan Nomor: 33/Pid.B/2012/Pn.Ss)” adalah hasil penelitian library research untuk menjawab pertanyaan yaitu bagaimana pertimbangan hukum dari hakim dalam memutus perkara nomor 33/Pid.B/2012/Pn.Ss tentang tindak pidana pemerkosaan kepada wanita dalam keadaan tidak berdaya, dan bagaimana tinjauan hukum pidana Islam terhadap tindak pidana pemerkosaan kepada wanita dalam keadaan tidak berdaya.Data yang diperlukan dalam penelitian ini diperoleh dari kajian kepustakaan yaitu berupa teknik bedah putusan, dokumentasi serta kepustakaan. Setelah data terkumpul, data dianalisis dengan metode deskriptif, analisis dan pola pikir deduktif untuk memperoleh kesimpulan yang khusus menurut hukum pidana Islam dan Pasal 286 KUHP.Dari hasil penelitian ini disimpulkan bahwa putusan yang dijatuhkan hakim kepada terdakwa yakni berdasarkan Pasal 286 KUHP diancam dengan pidana penjara paling lama 9 tahun. Berdasarkan pertimbangan hukum dalam hal yang memberatkan dan meringankan terdakwa,  hakim memutus hukuman pidana 4 (empat) tahun penjara dari tuntutan Jaksa Penuntut Umum yakni hukuman pidana 2 (dua) tahun penjara. Dalam hukum pidana Islam tindak pidana pemerkosaan kepada wanita dalam keadaan tidak berdaya dapat dikategorikan kedalam tindak pidana zina, zina adalah melakukan hubungan seksual dalam arti memasukkan zakar (kelamin pria) ke dalam vagina wanita yang dinyatakan haram, bukan karena syubhat, dan atas dasar syahwat. Dalam hal ini yang mendapatkan hukuman had adalah pelaku yang dapat dijatuhi hukuman rajam sampai mati karena zina yang dilakukan adalah zina muhsan. Para ulama telah sepakat bahwa tidak ada hukuman had bagi wanita yang diperkosa.Saran yang dapat disampaikan adalah diharapkan para hakim dalam memutus perkara hendaknya lebih mengutamakan kemaslahatan umum dengan mendasarkan segala keputusannya kepada UU yang mengatur tindak pidana seseorang. Hakim dalam memberikan hukuman, seharusnya memberikan hukuman yang proporsional yang sesuai dengan tingkat keseriusan kejahatan yang dilakukan. Sebab prosionalitas menyaratkan skala nilai untuk menimbang dan menilai berat ringannya pidana dikaitkan dengan tindak pidananya.",train,hukum pidana islam
"Skripsi ini adalah hasil penelitian kepustakaan untuk menjawab pertanyaan bagaimana dasar pertimbangan hakim dalam menjatuhkan putusan pada perkara nomor 203/Pid.Sus/2011/PN.Skh dan bagaimana analisis hukum pidana Islam terhadap pemenjaraan bagi pelaku tindak pidana kekerasan dalam rumah tangga, pada perkara nomor 203/Pid.Sus/2011/PN.Skh.Penelitian ini merupakan penelitian kepustakaan (library research) yang datanya diperoleh melalui studi kepustakaan. Data primer adalah putusan no: 203/Pid.Sus/2011/PN.Skh dan data sekunder terdiri dari buku-buku dan dokumen-dokumen yang terkait dengan penelitian ini data yang terkumpul kemudian dianalisis dengan metode deduktif yaitu menyediakan hal-hal yang sudah ada.Hasil penelitian menyimpulkan bahwa melakukan kekerasan dalam rumah tangga perkara nomor 203/Pid.Sus/2011/PN.Skh. hukumandirasa terlalu ringan karena pelaku adalah seorang Advokat hal ini harus dipertanggungjawabkan sesuai dengan sumpah yang pernah diucapkan. Sedangkan dalam pandangan hukum pidana Islam mengenai tindak pidana kekerasan  dalam rumah tangga diatur yaitu perbuatannya adalah penganiayaan, sehingga dalam Hukum Pidana Islam perbuatannya dikenai hukuman kisas.Sejalan dengan kesimpulan diatas maka disarankan untuk aparat penegak hukum, diharapkan bisa mengkaji kembali mengenai pemberian hukuman yang lebih tinggi agar bisa memberi efek jera kepada pelaku tindak pidana,dalam Hukum Pidana Islam harus diperjelas mengenai hukuman bagi pelaku kekerasan dalam rumah tangga, agar perbuatan tersebut tidak terulang kembali.",train,hukum pidana islam
"Penelitian ini merupakan hasil dari studi kasus dengan judul “Tinjauan Hukum Pidana Islam Terhadap Putusan No.91/Pid.B/2016/PN.Blt. tentang Tindak Pidana Membantu Melakukan Kekerasan yang Mengakibatkan Kematian” penelitian ini bertujuan untuk menjawab pertanyaan bagaimana pertimbangan putusan hakim dalam putusan No.91/Pid.B/2016/PN.Blt tentang tindak pidana membantu melakukan kekerasan yang mengakibatkan kematian dan bagaimana tinjauan hukum pidana Islam terhadap pertimbangan hakim dalam putusan No. 91/Pid.B/2016/PN.Blt tentang tindak pidana membantu melakukan kekerasan yang mengakibatkan kematian di Pengadilan Negeri Blitar. Data dihimpun melalui pembacaan dan kajian teks, yang selanjutnya diolah dengan beberapa tahap editing, yaitu pemeriksaan kembali terhadap semua data yang telah diperolah. Organizing, yaitu menyusun dan mensistematiskan data yang telah diperoleh, dan analyzing, yaitu menganalisis dengan menggunakan metode deskriptif analisis. Adapun pertimbangan hakim terhadap terdakwa Rengga Kinentaka bin Supriyanto adalah keterangan saksi-saksi, keterangan surat maupun alat bukti, serta keikutsertaan membantu melakukan yang dilakukan secara sadar untuk membantu meminjankan senapan angin yang digunakan untuk menghilangkan nyawa korban Danang Adi Wibowo. Menurut pertimbangan hakim terdakwa Rengga Kinentaka bin Supriyanto terbukti telah melanggar ketentuan yang diatur dalam pasal 170 ayat 2 ke-3 KUHP jo pasal 56 ayat 1 KUHP. Berdasarkan unsur-unsur yang ada dalam pasa-pasal tersebut, baik unsur-unsur yang bersifat subjektif maupun yang bersifat objektif telah terpenuhi semuanya serta dinyatakan sah dan meyakinkan secara hukum. Oleh karena itu, Majelis Hakim Pengadilan Negeri Blitar menjatuhkan hukuman terhadap terdakwa dengan pidana penjara selama 2 tahun dan 8 bulan.Dalam pandangan hukum pidana Islam, kasus tindak pidana membantu melakukan kekerasan yang mengakibatkan kematian di atas mendapat hukuman takzir. Hal tersebut berdasarkan, karena perbuatan terdakwa termasuk jarimah yang tidak langsung (ghairu mubasyir). Perbuatan terdakwa tidaklah sebanding dengan orang yang berbuat langsung (mubasyir). Terdakwa harus bertanggungjawab atas apa yang telah diperbuat karena terdakwa mengetahui arti serta akibat perbuatan tersebut. Sejalan dengan kesimpulan di atas, maka disarankan bagi penegak hukum negara kita harus memiliki jiwa keadilan dan kecermatan dalam menjatuhkan hukuman pada setiap perkara yang dihadapi. Hukuman yang dijatuhkan harus memiliki efek jera bagi pelaku kejahatan agar tidak terulang lagi kejahatan tersebut.",train,hukum pidana islam
"Penelitian ini merupakan hasil studi kasus dengan judul : “Studi Putusan Pengadilan Negeri Sidoarjo Nomor 560/PID.B/2014/PN.Sda Terhadap Kasus Kematian Dalam Peristiwa Pembunuhan Menurut Fiqih Jinayah dan KUHP”. Penelitian ini ditujukan untuk menjawab rumusan masalah, yaitu : Bagaimanakah pertimbangan hukum hakim Pengadilan Negeri Sidoarjo dalam kasus kematian dalam peristiwa pembunuhan dan Bagaimana analisis fiqih jinayah dan KUHP terhadap putusan Hakim Sidoarjo dalam kasus kematian dalam peristiwa pembunuhan.Data penelitian dihimpun melalui beberapa literatur terkait seperti perundang-undangan KUHP, putusan pengadilan negeri sidoarjo Nomor 560/PID.B/2014/PN.Sda, buku-buku dan jurnal hukum yang dinilai relevan dengan permasalahn yang dibahas dan selanjutnya dianalisis dengan teknik diskriptif-analisis, yaitu mendiskripsikan Studi Putusan Pengadilan Negeri Sidoarjo Nomor 560/PID.B/2014/PN.Sda Terhadap Kasus Kematian Dalam Peristiwa Pembunuhan. Selanjutnya dianalisis dari sudut pandang hukum pidana di Indonesia dan Fiqih Jinayah. Hasil penelitian menyimpulkan bahwa putusan oleh hakim Pengadilan Negeri Sidoarjo, terdapat beberapa bukti dan fakta keterangan saksi yang seharusnya dapat dijadikan pertimbangan Hakim kembali dalam menjatuhkan sebuah putusan tersebut. Meski dalam fakta tersebut, terdapat indikasi yang menyatakan terdakwa melakukan perlawanan, menangkis atas serangan korban yang berulang-ulang dan berebut senjata pelaku sehingga terjadi perkelahian dan mengakibatkan hilangnya nyawa korban. Berdasarkan fakta persidangan Hakim memutuskan pelaku ditindak pidana pembunuhan yang mengakibatkan hilangnya nyawa korban meski pelaku melakukan pembelaan diri.Berdasrkan kesimpulaan diatas, dapat kita pahami bahwa pada dasarnya tujuan semua hakim pengadilan negeri adalah untuk memberikan kepastian hukum dan keadilan seperti halnya tujuan pengadilan negeri sidoarjo tingkat pertama adlah untuk memberikan keadilan mengenai perdata dan pidana. Maka dari itu, disarankan bagi para legislator dan penegak hukum agar dapat memasukkan dua unsur penting dalam perundang-undangan atau putusan-putusannya, yakni kepastian hukum dan keadilan demi tercapainya cita-cita hukum. Adapun semua pihak baik pemerintah, ulama, masyarakat maupun dunia internasional hendaknya berpartisipasi aktif dalam mencegah segala tindak  kejahatan, khususnya tindak pidana pembunuhan.",train,hukum pidana islam
"Penelitian ini bertujuan untuk menjawab dua pertanyaan. Pertama, bagaimana penerapan peraturan gubernur Nusa Tenggara Timur nomor 44 tahun 2019 tentang pemurnian dan tata kelola minuman tradisional beralkohol khas Nusa Tenggara Timur terhadap tradisi sopia di Kabupaten Timor Tengah Selatan provinsi Nusa Tenggara Timur. Kedua, bagaimana analisis hukum pidana Islam terhadap tradisi sopia dalam peraturan gubernur Nusa Tenggara Timur nomor 44 tahun 2019 tentang pemurnian dan tata kelola minuman tradisional beralkohol khas Nusa Tenggara Timur di Kabupaten Timor Tengah Selatan provinsi Nusa Tenggara Timur. Penelitian ini merupakan penelitian yang bersifat field research karena data yang digunakan dalam penelitian ini, diperoleh langsung dari desa Oeekam Kecamatan Amanuban Timur Kabupaten Timor Tengah Selatan Provinsi Nusa Tenggara Timur dari berbagai kegiatan yang mendukung, melalui proses dokumentasi dan interview. Sumber data dalam penelitian ini ada dua yaitu sumber primer dan sumber sekunder. Setelah data terkumpul, maka selanjutnya dianalisis secara kualitatif dengan pola induktif, yakni data yang diperoleh dari desa Oeekam Kecamatan Amanuban Timur Kabupaten Timor Tengah Selatan provinsi Nusa Tenggara Timur. Berdasarkan hasil penelitian yang diperoleh menunjukkan bahwa; pertama, penerapan peraturan gubernur Nusa Tenggara Timur nomor 44 tahun 2019 tentang pemurnian dan tata kelola minuman tradisional beralkohol khas Nusa Tenggara Timur terhadap tradisi sopia di Kabupaten Timor Tengah Selatan provinsi Nusa Tenggara Timur sudah 70%, dari berbagai penjelasan dan pendapat para responden. Kedua, menurut hukum pidana Islam, tradisi sopia dalam peraturan gubernur Nusa Tenggara Timur nomor 44 tahun 2019 tentang pemurnian dan tata kelola minuman tradisional beralkohol khas Nusa Tenggara Timur di kabupaten Timor Tengah Selatan provinsi Nusa Tenggara Timur merupakan minuman yang dilarang, karena sopia itu minuman beralkohol yang dari segi unsur, jenis, rasa, warna, maupun akibat yang dapat ditimbulkan dari keduanya adalah sama dengan khamr.",train,hukum pidana islam
"Skripsi ini berjudul “Analisis Hukum Pidana Islam Tentang Penerapan Diversi Dalam Sistem Peradilan Pidana Anak Di Pengadilan Negeri Surabaya Kelas IA Khusus” yang bertujuan untuk menjawab pertanyaan bagaimana penerapan diversi dalam sistem peradilan pidana anak di Pengadilan Negeri Surabaya Kelas IA Khusus dan bagaimana analisis hukum Islam terhadap diversi dalam sistem peradilan pidana anak di Pengadilan Negeri Surabaya Kelas IA Khusus. Data yang dikumpulkan diperoleh dari wawancara yang dilakukan dengan pihak-pihak terkait yang berada di Pengadilan Negeri Surabaya Kelas IA Khusus. Kemudian data diolah dan dianalisis dengan menggunakan metode deskriptif analisis dengan pola pikir deduktif untuk diambil kesimpulan. Hasil penelitian ini menyimpulkan bahwa : pertama, penerapan diversi dalam Pengadilan Negeri Surabaya Kelas IA khusus sudah sesuai dengan Undang-Undang Nomor 11 Tahun 2012 Tentang Sistem Peradilan Pidana Anak. Hal ini dibuktikan dengan adanya putusan penetapan perkara dengan nomor 111/Pid.Sus-Anak/2014/PN.Sby. Tidak semua perkara anak yang berhadapan dengan hukum di Pengadilan Negeri Surabaya bisa diselesaikan dengan upaya diversi. Hal tersebut sesuai dengan PERMA Nomor 4 Tahn 2014 tentang Pedoman Pelaksanaan Diversi Dalam Sistem Peradilan Pidana Anak; kedua, dalam hukum Islam diversi disamakan dengan konsiliasi (al-sulh). Al-sulh adalah penyelesaian perkara atau perselisihan menjadi perdamaian. Melakukan al-sulh dalam suatu kasus tanpa melalui jalur hukum dibolehkan dalam hukum Islam. Penerapan diversi yang ada di Pengadilan Negeri Surabaya mempunyai konsep yang sama dengan al-sulh yakni proses dimana terjadi perdamaian antara kedua belah pihak, dan juga tidak ada yang saling dirugikan. Sejalan dengan kesimpulan di atas, maka disarankan: pertama, kepada orang tua, hendaknya lebih extra lagi dalam hal mengawasi dan menjaga anak, sebab anak adalah penerus bangsa yang harus dilindungi dengan baik, dan juga dibina. Semakin berkembangnya zaman, diharapkan orang tua tidak hanya berperan sebagai orang tua tetapi juga bisa berperan sebagai teman bahkan sahabat untuk anak.; kedua, diharapkan masyarakat tidak memberikan stigma negatif terhadap anak yang bersangkutan dengan hukum, tetapi masyarakat bisa merangkul dan menerima anak yang berhadapan dengan hukum secara baik.",train,hukum pidana islam
"Concurcus telah diatur dalam hukum positif juga hukum pidana yang dalam hal ini menggunakan kitab undang undang hukum pidana maupun dalam hukum islam. Concurcus antara hukum pidana dalam islam perbuatan tersebut sama sama terjadi pelanggaran terhadap hukum dan hak asasi manusia dan sebagai balasannya adalah di jatuhi hukuman pada pelaku tersebut. Adapun perbedaan terletak pada system system penerapan dan hukumannya menurut ketentuan pasal 66 (1) KUHP diatas bahwa system yang digunakan untuk penerapan pidananya adalah system campuran dan pertengahan antara system komulasi  dan system absorbs. Sedangkan hukum pidana islam system dan penerapan hukumnya menggunakan system berganda akan tetapi masih dibatasi  oleh system saling melengkapi dan dikaitkan dengan  pelaksanaan hak hak yang terdapat didalam pidana tersebut. Penelitian ini menggunakan metode kualitatif dengan tahap tahap sebagai berikut: Menggunakan metode deskriptif normative yaitu menggambarkan teori tentang concurcus, Metode komperatif analisis yaitu membandingkan concursus terhadap penjarahan dan pemerkosaan antara hukum pidana di Indonesia dan hukum pidana islam, kemudian dari hasil perbandingan tersebut  dapat diambil kesimpulan. Dari hasil penelitian diatas dapat disimpulkan: Dari pembahasan concurcus antara hukum pidana positif dan hukum pidana islam keduanya sama sama melakukan dua tindak pidana atau lebih dan masing masing belum mendapat putusan hakim. Konsep dan hukuman penjarahan dalam hukum pidana di Indonesia terdapat pada buku II KUHP Bab XXII dan bab XXIII pasal 365 dan 368 dengan klasifikasi hukum penjara 9 th, 12 th, 15 th dan pidana mati atau pidana seumur hidup atau pidana sementara selama 20 Th tergantung dari tingakat kejahatannya. Sedangkan hukum pidana dalam islam terdapat dalam al qur’an surat al maidah ayat 33, sedang hukuman bagi pemerkosa menurut hukum pidana dalam islam terdapat dalam al qur’an surat an nur ayat 2 dengan klasifikasi hukuman dera 100 kali dan rajam sampai mati. Persamaan concurcus antara penjarahan dan pemerkosaan dalam hukum pidana dalam islam keduanya sama sama merupakan gabungan tindak pidana yang membahayakan keamanan masyarakat dan melanggar hak asasi manusia",train,hukum pidana islam
"Skripsi ini merupakan hasil penelitian kepustakaan untuk menjawab pertanyaan (1) Bagaimana Pertimbangan pertimbangan hukum hakim terhadap tindak pidana penebangan pohon hutan Putusan Nomor: 109/Pid/Sus/2017/Pn.Njk (2) Bagaimana tinjauan hukum pidana Islam terhadap pertimbangan hukum hakim pada penebangan pohon hutan  Putusan Nomor: 109/Pid/Sus/2017/Pn.Njk. Penulis mengkaji dan meneliti dengan metode kepustakaan (liberary researc)data yang diperlukan dalam putusan ini dengan teknik dokumentasi, setelah semua data terkumpul, data diolah dan dianalisis dengan metode deskriptif analisis dan pola fikir deduktif untuk memperoleh kesimpulan yang khusus dan dianalisis menurut hukum pidana Islam. Peneliti ini menyimpulkan bahwa pertimbangan hukum hakim dalam putusan Pengadilan Negeri Nganjuk Nomor: 109/Pid/Sus/2017/Pn.Njk tentang tindak pidana penebangan Pohon hutan, hakim menjatuhkan hukuman 6 (enam bulan penjara dan denda Rp. 300.000,00,- kepada terdakwa mengingat bahwa hal yang dilakukan oleh terdakwa bertentangan denga aturan Undang-undang dan merugikan negara telah terbukti melakukan tindak pidana. Didasarkan pada pasal 87 ayat (3) Undang-undang tentang Pencegahan dan Pemberantasan Pengerusakan Hutan. Hal ini tidak sesuai dengan ketentuang undang-undang dalam memberikan hukuman; kedua  pertimbangan hukum hakim dalam putusan Nomor: 109/Pid/Sus/2017/Pn Njk jika dalam hukum pidana Islam, dapat dengan dikenakan takzir  dimana hukumannya diserahkan kepada ulil amri. Sejalan dengan kesimpulan di atas maka: pertama, Bagi penegak hukum terutama hakim sebagai wakil tuhan, diharapkan dalam penjatuhan hukuman berdasarkan undang-undang dan pertimbangan yang ada, sehingga prinsip keadilan dalam memutuskan terpenuhi; kedua Kepada pihak perhutani agar memberikan sosialisasi kepada masyarakat agar mengerti bahwa dalam dilarang mengambil Pohon hutan tanpa dengan izin pihak berwenang, agar kelestarian alam terjaga. Ketiga Semoga dengan adanya kasus ini dapat menjadi pelajaran bagi kita semua agar senantiasa menjaga lingkungan dengan tidak melakukan tindak pidana yang merugikan diri sendiri atau orang lain.",train,hukum pidana islam
"Penulisan buka ajar ini dilakukan untuk memenuhi bahan ajar bagi dosen dalam perkuliahan Hadis Hukum Pidana. Susunan penulisan buku ajar ini disesuaikan dengan silabi mata kuliah Hadis Hukum Pidana di Jurusan Siyasah Jinayah Fakultas Syariah dan Ekonomi Islam IAIN Sunan Ampel Surabaya. Secara umum, buku Hadis Hukum Pidana Islam ini mencakup Hadis tentang Qisas, Diyat, Hudud dan Ta’zir. Karena itu buku ajar ini diharapkan berguna bagi dosen dan mahasiswa jurusan Siyasah Jinayah yang melaksanakan perkuliahan Hadis Hukum Pidana Semester IV. Buku ajar ini ditulis untuk digunakan di dalam kelas, sehingga memudahkan dosen dalam melaksanakan perkuliahan yang aktif dan efektif.",train,hukum pidana islam
"Skripsi yang berjudul “Tinjauan Hukum Pidana Islam Terhadap Penerapan Sanksi Pengguna Narkoba Jenis Methylone (Studi Putusan No. 123/PID.SUS/2014/PN.JKT.PST)” ini bertujuan untuk menjawab pertanyaan: 1. Bagaimanakah penerapan sanksi pidana terhadap pengguna narkoba jenis methylone dalam putusan Nomor: 123/PID.SUS/2014/PN.JKT.PST? dan 2. Bagaimanakah tinjauan hukum pidana Islam terhadap penerapan sanksi pidana pengguna narkoba jenis methylone dalam putusan Nomor: 123/PID.SUS/2014/PN.JKT.PST?. Untuk menjawab pertannyaan dari permasalahan tersebut, peneliti menggunakan teknik dokumentasi, yaitu mengumpulkan data-data yang berbentuk berkas berupa putusan Mahkamah Agung Nomor: 123/PID.SUS/2014/PN.JKT.PST, buku dan jurnal yang kemudian dijadikan sebagai sumber data penelitian dan dianalisis menggunakan metode analisis deskripsi tematis dengan cara mempelajari data yang sudah terkumpul dan mengolahnya sebagai bahan baku kemudian ditarik menjadi sebuah kesimpulan. Hasil penelitian menyimpulkan bahwa: pertama, Dalam putusan Nomor: 123/PID.SUS/2014/PN.JKT.PST., hakim menjatuhkan pidana penjara selama 1 (satu) tahun 4 (empat) bulan didasarkan pasal 127 ayat (1) huruf a Undang-Undang Nomor 35 Tahun 2009 Tentang Narkotika dengan didukung berbagai alasan yang memberatkan dan meringankan. Dalam hal ini, seharusnya hakim mengacu pada Undang-Undang Nomor 36 Tentang Kesehatan karena methylone merupakan narkotika jenis baru yang belum diatur dalam Undang-Undang Nomor 35 Tahun 2009 Tentang Narkotika tersebut; kedua, penerapan sanksi dalam putusan Nomor: 123/PID.SUS/2014/PN.JKT.PST. tidak sesuai dengan hukum pidana Islam karena tindak pidana narkotika termasuk dalam kategori jarimah shurb al-khamr yang harus dikenakan hukuman hadd bagi pelakunya. Adapun menurut Imam Syafi’i didera minimal empat puluh kali sedangkan menurut Imam Hanafi, Imam Maliki dan Imam Hambali didera sebanyak delapan puluh kali. Sejalan dengan kesimpulan di atas, maka dalam menangani seluruh masalah di Negara ini seharusnya pihak yang berwenang harus lebih teliti dan lebih jeli lagi dalam membuat peraturan. Supaya antara aturan dan penerapan tidak terjadi ketimpangan dalam eksekusinya.",train,hukum pidana islam
"Data penelitian dihimpun melalui wawancara dan observasi. Selanjutnya dianalisis dengan teknik deskriptif kualitatif dengan  menggunakan pendekatan empiris. Adapun metode pengumpulan data yaitu melalui wawancara dan dokumentasi. Sumber data primernya adalah wawancara terhadap jajaran Satuan Lalu Lintas (Satlantas) Polres Surabaya dan Polsek Benowo Surabaya. Adapun data sekundernya yaitu buku-buku hukum, jurnal serta Undang-Undang No. 22 Tahun 2009 Tentang Lalu Lintas dan Angkutan Jalan. Kemudian, teori yang digunakan untuk menganalisis yaitu teori penegakan hukum, teori hukum pidana positif dan teori hukum pidana Islam. Hasil penelitian menunjukan bahwa dalam hal penegakan hukum, kepolisian Satlantas Polres Surabaya dan Polsek Benowo Surabaya tidak melakukan upaya penilangan dan teguran terhadap pelanggaran-pelanggaran hukum lalu lintas oleh suporter Persebaya. Namun, secara umum dan dalam situasi dan kondisi tertentu kepolisian hanya mengambil langkah aman, dan tidak melakukan penilangan dan lebih bersifat mengamankan saja. Selanjutnya berkaitan dengan upaya dalam menertibkan para pelanggar polisi menggunakan upaya sosialisasi, himbauan dan sosialisasi melalui spanduk. Sanksi yang diterapkan dalam hukum pidana Islam untuk pelanggar lalu lintas adalah hukuman takzir. Jenis hukuman berat dan ringannya hukuman ditentukan oleh pemerintah atau hakim yang memperhatikan, menimbang, dan menjatuhkan hukuman sesuai dengan kemaslahatan umat. Sejalan dengan kesimpulan di atas, maka pihak yang berkaitan dengan masalah penegakan hukum dalam kasus pelanggaran lalu lintas disarankan; Pertama, hendaknya pihak penegakan hukum berpegang pada peraturan undang-undang dan peraturan pemerintah yang sudah berlaku. Dan juga, tetap berlaku adil bagi masyarakat. Kedua, hendaknya para pelanggar juga mempunyai kesadaran hukum dalam berkendara di jalan demi keselamatan.",train,hukum pidana islam
"Penulis mengkaji data menggunakan metode penelitian kepustakaan (library research). Pendekatan yang dilakukan penulis adalah yuridis normatif berdasarkan bahan hukum untuk menelaah teori, asas hukum dan aturan undang-undang yang berhubungan dengan karya ilmiah. Selanjutnya mengumpulkan data yang diperlukan dengan teknik wawancara dan studi kepustakaan serta dokumentasi. Tahap akhir untuk mengolah data penulis menggunakan beberapa tahapan yaitu editing, organizing, dan analyzing. Analisis data menggunakan metode pola pikir deduktif dan deskriptif analisis. Hasil dari penelitian ini disimpulkan bahwasanya Penjatuhan pidana bagi Polisi pelaku kekerasan dalam rumah tangga dalam putusan Nomor 275/Pid.sus/2021/PN Tbn Hakim menjatuhkan hukuman terhadap terdakwa berupa hukuman penjara berdasarkan pasal 44 Undang-Undang nomor 23 Tahun 2004 selama 1 tahun 3 bulan yang mana telah melalui pertimbangan Hakim yaitu keadaan yang meringankan dan tidak terpenuhinya salah satu unsur dari Pasal 44 ayat 2 dan hal ini seharusnya kurang lama mengingat dalam pasal 52 KUHP pelaku adalah pejabat negara yaitu anggota polisi dimana mempunyai tanggungjawab besar sehingga seharunya hal ini dapat menjadi pertimbangan hakim untuk menjatuhkan pidana yang proporsional. Untuk analisis maqāṣid al-sharī’ah penegakan hukum bagi Polisi tersebut sesuai dengan konsep maqāṣid al-sharī’ah dalam tingkatan menjaga jiwa (Ḥifdẓ An-Nafs) karena hukuman penjara dan kode etik sama dengan konsep Takzir dalam hukum pidana Islam menurut As-Syatibi jika hukuman Takzir dilaksanakan maka akan menjamin keberlangsungan hidup manusia. Atas usaha penulis dalam memaparkan penelitian di atas, maka penulis ingin menyampaikan saran terhadap lembaga Kepolisian yang ada di Indonesia secara tidak langsung telah mengikuti pola yang sesuai dengan ajaran Islam dalam melakukan tupoksinya Oleh karena itu diharapkan untuk selalu menegakan hukum terhadap tindak pidana yang terjadi di masyarakat dengan tidak memandang siapa pelaku dan menegakkan asas equality before the law.",train,hukum pidana islam
