document,partition,label
"Skripsi ini adalah hasil penelitian lapangan (field research) tentang “Implementasi Akad Al-Salam Pada Usaha Branding Mobil di Wana Advertindo Sticker Solution Surabaya ”. Penelitian brtujuan untuk menjawab persoalan tentang. “Bagaimana pelaksanaan akad al-salam pada usaha branding mobil di Wana Advertindo Sticker Solution Surabaya dan Bagaimana analisis hukum Islam terhadap pelaksanaan akad al-salam di usaha branding mobil di Wana Advertindo Sticker Solution Surabaya”.Untuk menjawab permasalahan diatas, maka metode yang digunakan adalah metode deskriptif kualitatif dengan pola pikir induktif yaitu pola pikir yang berpijak pada fakta-fakta yang bersifat khusus kemudian diteliti dan akhirnya dikemukakan pemecahan persoalan yang bersifat umum. Pola pikir ini berpijak pada teori al-salam dalam hukum islam, kemudian dikaitkan dengan fakta-fakta di lapangan yang memiliki keterkaitan dengan pesanan akad al-salam pada usaha branding mobil di Wana Advertindo Sticker Solution Surabaya.Hasil penelitian ini menyimpulkan bahwa pesanan akad al-salam pada usaha branding mobil di Wana Advertindo Sticker Solution Surabaya yang cacat dari segi rukun dan syaratnya, yaitu rukun dan syarat al-salam dengan perusahaan memesana dengan akad atau perjanjian, semua itu harus jadi 2-3 hari dan dibayar lebih dahulu, karena harga sticker yang mahal dan prosesnya yang banyak itu yang menjadikan semua pembanyaran dibebankan pada pembeli atau perusahaan. Pada saat itu pembeli juga meminta dan tidak mau tahu semua itu harus jadi sesuai pesanan yaiti 2-3 hari, dalam posisi mendesak dan terburu-buru. Pada kenyataannya sticker sudah jadi dan sudah terpasang di mobil pembeli atau pemesan minta ganti ada yang ditambah dan ada yang dikurangi. Tetapi dengan perjanjian atau akad yang sudah disepakati didepan semua resiko atau kerugian yang menanggung adalah penjual. Sehingga pembeli hanya tahu bahwa branding mobilnya selesai tepat waktu dengan yang mereka inginnya tanpa mengetahui proses dan resiko atau kerugian yang dialami oleh penjual. Jadi, dapat disimpulkan bahwa akad al-salam pada Usaha Branding mobil di Wana Advertindo Sticker Solution Surabaya adalah tidak sah karena tidak terpenuhi semua rukunya.Bagi penjual yakni Wana Advertindo Sticker Solution Surabaya, hendakanya lebih memperhatinkan nilai-nilai dan aturan dalam hukum Islam khususnya dalam akad pesanan al-salam meningat bagaimana persaingan bisnis penjual sticker yang semakin ketat. Dan untuk itu semua harus menggunakan aturan yang berlaku dan tidak memberatkan orang dalam usaha dan berbisnis.",train,hukum perdata islam
"Skripsi ini ditulis untuk menjawab pertanyaan yang telah dituangkan dalam rumusan masalah yaitu bagaimana praktik sewa bus di Travel Agent Fastabiqul Khoirot (FASCO) Surabaya dan bagaimana analisis hukum Islam terhadap praktik sewa bus di Travel Agent Fastabiqul Khoirot (FASCO) Surabaya. Pengumpulan data dalam penelitian ini menggunakan metode dokumentasi, observasi dan wawancara kepada pihak pengelola Travel Agent Fastabiqul Khoirot (FASCO) Surabaya dan penyewa bus. Data yang telah dikumpulkan selanjutnya dianalisis melalui pendekatan deskriptif kualitatif yaitu dengan mendiskripsikan keadaan suatu peristiwa atau obyek yang diteliti, kemudian dijelaskan secara sistematis sehingga dapat di tarik kesimpulan secara deduktif. Teori yang digunakan dalam penelitian ini yaitu ijarah dan maqaṣid al-Shari’ah yang kemudian dikaitkan dengan implementasi praktik sewa bus di Travel Agent Fastabiqul Khoirot (FASCO) Surabaya. Hasil penelitian menunjukkan bahwa dalam praktik sewa bus terjadi kelalaian dari travel agent. Para pihak telah melakukan kesepakatan sehingga hak dan kewajiban harus dipenuhi. Namun pihak travel agent tidak memenuhi kewajibannya dengan mendatangkan bus yang berbeda tipe (lebih rendah) dari yang di pesan. Hal ini karena adanya pemesanan ganda yang mengakibatkan bus datang terlambat ke kantor dan tidak dapat melakukan penjemputan penyewa selanjutnya. Praktik sewa-menyewa antara travel agent dan enam penyewa ditinjau dari Hukum Islam dalam konsep ijarah belum memenuhi rukun dan syaratnya secara sempurna, karena terdapat kelalaian sehubungan dengan obyek akad yaitu jenis bus tidak sesuai dengan kesepakatan awal. Adapun dalam konsep maqaṣid al-Shari’ah ḥifẓ al-Din telah terpenuhi dengan sempurna pada praktik sewa bus tersebut. Sedangkan maqaṣid al-Shari’ah ḥifẓ al-‘Aql (melindungi pikiran) dan ḥifẓ al- Mal (melindungi harta) belum terpenuhi dengan sempurna. Dalam akhir penulisan skripsi ini, penulis menyarankan pengelola Travel Agent Fastabiqul Khoirot (FASCO) Surabaya supaya lebih memperhatikan lagi dalam prihal proses pemesanan dan lebih teliti lagi dalam mengatur jadwal keberangkatan bus pariwisata supaya tidak terjadi pemesanan ganda. Dalam akad sewa-menyewa seharusnya ada perjanjian tertulis sehingga memperkuat dalam segi hukum.",train,hukum perdata islam
"Skripsi ini berjudul “Analisis Hukum Positif dan Maqāṣid al-Sharī῾ah terhadap Pelaksanaan Program Isbat Nikah Terpadu Pemkab Jombang. Penelitian ini berdasarkan pada pelaksanaan isbat nikah terpadu di Jombang yang kemudian ditinjau menggunakan perspektif hukum positif dan Maqāṣid al-sharī῾ah. Skripsi ini menjawab pertanyaan yang dituangkan dalam rumusan masalah: bagaimana pelaksanaan program isbat nikah terpadu di Jombang, bagaimana analisis hukum positif terhadap pelaksanaan program isbat nikah terpadu Pemkab Jombang dan bagaimana analisis maqāṣid al-sharī῾ah terhadap pelaksanaan program isbat nikah terpadu Pemkab Jombang. Penelitian ini adalah penelitian lapangan yang menggunakan pendekatan kualitatif. Dalam pengambilan data, peneliti menggunakan metode wawancara dan observasi. Dengan itu maka peneliti terjun langsung ke lapangan untuk mencari data kepada Pemkab Jombang yang mana dalam hal ini diwakili oleh Dispenduk Capil, Kementerian Agama Jombang, Pengadilan Agama Jombang, KUA Kecamatan Ngoro, dan salah satu peserta isbat nikag terpadu terkait dengan pelaksanaan program isbat nikah terpadu Pemkab Jombang. Setelah memperoleh data dari 5 informan, kemudian data tersebut akan diolah dan dianalisis menggunakan teori hukum positif dan maqāṣid al-sharī῾ah. Penelitian ini menunjukkan beberapa temuan penting. Temuan pertama adalah bahwa pelaksanaan isbat nikah terpadu Pemkab Jombang berdasarkan kerjasama antara Pemkab Jombang, Kementerian Agama, dan Pengadilan Agama Jombang yang dilaksanakan di luar Pengadilan dengan menggunakan pemeriksaan hakim tunggal. Mengenai pelaksanaan isbat nikah terpadu sesuai dengan PERMA No. 1 Tahun 2015 tentang pelayanan terpadu sidang keliling Pengadilan Negeri dan Pengadilan Agama/Mahkamah Syari’ah dalam rangka penerbitan akta perkawinan, buku nikah, dan akta kelahiran. Temuan kedua analisis hukum positif terhadap temuan di atas menunjukkan bahwa isbat nikah terpadu sesuai dengan aturan pencatatan nikah yang terdapat pada hukum positif yakni pada Undang-Undang No. 1 Tahun 1974 pada Pasal 2 ayat (1) dan (2). Di dalam Undang-Undang Perkawinan Tahun 1974 mengenai pencatatan nikah belum diatur secara jelas. Tetapi hal ini telah dijelaskan di dalam Pasal 5 dan Pasal 6 KHI. Kemudian pada Pasal 7 ayat (2), bahwa apabila pernikahannya tidak bisa dibuktikan dengan adanya akta nikah maka mengajukan isbat nikah ke Pengadilan Agama.Temuan ketiga analisis maqāṣid al- sharī῾ah terhadap temuan di atas menunjukkan bahwa isbat nikah terpadu sesuai dengan penjagaan keturunan (hifz al-nasl) dan penjagaan harta benda (hifz al-mal) yang merupakan pada tingkatan maqāṣid al-sharī῾ah al-ḥājīyah (kebutuhan sekunder). Selaras dengan kesimpulan yang diperoleh maka disarankan: Pertama, diharapkan kepada instansi pelaksana isbat nikah terpadu untuk lebih meningkatkan sosialisasi kepada masyarakat terkait pentingnya pencatatan nikah. Kedua, kepada P3N supaya lebih teliti lagi terkait siapa saja masyarakatnya yang masuk data dalam pernikahan yang belum dicatat untuk segera ditindak lanjuti mengikuti isbat nikah terpadu.",train,hukum perdata islam
"Penelitian ini termasuk dalam jenis penelitian lapangan (field research) dengan teknik pengumpulan data yaitu melakukan observasi, wawancara dan pengumpulan dokumen. Data yang terkumpul tersebut kemudian dianalisis menggunakan pola pikir deduktif yaitu pola berpikir yang berangkat dari konsep ijarah yang didalamnya terdapat teori akad ijarah dalam al-Qur’an dan hadis serta Fatwa DSN MUI nomor: 112/DSN-MUI/IX/2017 tentang akad ijarah untuk kemudian digunakan sebagai alat analisis fakta di lapangan berupa praktik jasa sterilisasi kucing di Mras Petcare Kecamatan Candi Kabupaten Sidoarjo. Hasil penelitian menyimpulkan sebagai berikut: 1) praktik jasa sterilisasi kucing di Mars Petcare merupakan sewa jasa jenis ijarah bil ‘amal yang dilakukan antara ajir  yaitu drh. Ruddyanto dengan musta’jir \yaitu pemilik kucing, akad mulai dilaksanakan setelah terjadi kesepakatan antara keduanya hingga akad dikatakan telah selesai setelah pekerjaan ajir selesai dilakukan dan musta’jir memberikan upah; dan 2) praktik jasa sterilisasi kucing di Mars Petcare telah sesuai dengan apa yang menjadi ketentuan dalam konsep ijarah yaitu menurut teori akad ijarah dan juga yang tertuang dalam fatwa DSN MUI nomor: 112/DSN-MUI/IX/2017. Akhir dari penelitian ini penulis memberikan saran yaitu:                     1) diharapkan kepada masyarakat agar lebih memperhatikan kucing di sekitar lingkungan seperti melakukan steril pada kucing agar tidak nenambah populasi kucing yang terlantar sehingga risiko penyakit di sekitar lingkungan yang diakibatkan oleh kucing dapat menurun; dan 2) diharapkan pemerintah dapat memberikan fasilitas untuk mengadakan sterilisasi terlebih pada kucing jalanan yang terlantar untuk mengontrol populasi kucing liar.",train,hukum perdata islam
"Pada penelitian ini mempunyai rumusan masalah sebagai berikut: 1) Bagaimana algoritma pemrograman penentuan hari peringatan kematian metode perhitungan Azhar Latif Nashiron menggunakan Software Visual Basic 6.0 ?, 2) Bagaimana uji verifikasi pemrograman penentuan hari peringatan kematian metode perhitungan Azhar Latif Nashiron mrnggunakan software Visual Basic 6.0.Pada skripsi ini, penulis menggunakan jenis penelitian evaluasi dengan pendekatan kualitatif. Data primer yang Penulis gunakan yaitu buku Ilmu Falak dalam praktik karya Azhar Latif Nashiron dan Software Visual Basic 6.0. Sedangnkan data sekunder yang Penulis gunakan yaitu buku-buku ilmu falak yang membahas tentang penanggalan serta buku-buku yang membahas tentang Microsoft Visual Basic 6.0. Metode pengumpulan data yang Penulis gunakan yaitu dengan metode dokumentasi dan wawancara. Pengumpulan data ini dilakukan dengan cara mengumpulkan beberapa informasi pengetahuan, data dan fakta. Dari beberapa proses pengumpulan data tersebut maka, metode analisis data yang penulis gunakan pada pembuatan program yaitu: 1) Tahap pengumpulan data yang berupa konsep perhitungan hari peringatan kematian metode Azhar Latif Nashiron dan konsep pemrograman Microsoft Visual Basic 6.0, 2)Tahap pemrograman hari peringatan kematian, 3)Tahap uji verifikasi program hari peringatan kematian. Hasil dari penelitian dapat disimpulkan, bahwa Algoritma pemrograman hari peringtan kematian metode Azhar Latif Nashiron menggunakan Software Visual Basic 6.0 secara garis besar yaitu: 1) Pengumpulan data, 2)Analisis kebutuhan program peringaran hari kematian metode Azhar Latif Nashiron, 3) Perancangan program hari peringatan kematian metode Azhar Latif Nashiron, 4) Implementasi program penentuan hari peringatan kematian metode Azhar Latif Nashiron, 5) Pengujian program hari peringatan kematian metode Azhar Latif Nashiron. 6) Meng-compile dan build program penentuan hari peringatan kematian metode Azhar Latif Nashiron. Dan program penentuan hari peringatan kematian metode Azhar Latif Nashiron bisa di operasikan di semua komputer. Sedangkan hasil uji verifikasi program hari peringatan kematian metode Azhar Latif Nashiron yang sudah peneliti lakukan yaitu menghasilkan kesimpulan bahwa program ini merupakan program yang sudah berjalan dengan baik dan hasilnya sudah sesuai  dengan perhitungan manual peringatan hari kematian metode Azhar Latif Nashiron. Aplikasi ini bisa dijadikan alternatif untuk memudahkan dalam pencarian hari peringatan kematian tanpa harus menghitung dengan perhitungan manual. Serta semakin berkembangnya teknologi, akan menantang Ilmu Falak untuk menghasilkan karya-karya di masa depan.",train,hukum perdata islam
"Jenis penelitian ini adalah bibliography research atau penelitian kepustakaan. Sumber data pada penelitian ini terbagi menjadi dua yaitu sumber data primer yang berupa salinan putusan Pengadilan Agama Pasuruan nomor 0495/Pdt.G/2020/PA.Pas dan sumber data sekunder berupa Undang-Undang Nomor 1 Tahun 1974, Peraturan Pemerintah Nomor 9 Tahun 1975, Kompilasi Hukum Islam serta beberapa buku yang relevan. Data-data tersebut dikumpulkan menggunakan teknik dokumentasi, yang kemudian dianalisis menggunakan teknik analisis deskriptif dengan pola pikir deduktif yang berarti proses berpikir secara umum kemudian dirunut kepada hal yang bersifat khusus dan ditarik kesimpulan. Hasil yang diperoleh dari penelitian ini yaitu, pertimbangan majelis hakim dalam memutuskan putusan nomor 0495/Pdt.G/2020/PA.Pas yang diajukan oleh Pemohon dengan alasan kasihan kepada calon istri keduanya karena tidak ada yang menafkahi dalam rumah tangganya, dengan menimbang bahwa apabila ketentuan pada Pasal 4 ayat (2) Undang-Undang Nomor 1 Tahun 1974 diterapkan secara ketat apa adanya, maka tidak akan pernah ada pemberian izin poligami. Majelis hakim menerapkan prinsip “hakim wajib menggali, mengikuti dan memahami nilai-nilai hukum dalam masyarakat” sesuai dengan Pasal 5 ayat (1) Undang-Undang Nomor 48 Tahun 2009 tentang Kekuasaan Kehakiman kemudian, dihubungkan dengan fenomena poligami liar di wilayah Pasuruan yang apabila dibiarkan terus berlanjut akan menimbulkan ketidakjelasan keturunan mereka di kemudian hari. Berdasarkan analisis yuridis tentang pemberian izin poligami pada putusan nomor 0495/Pdt.G/2020/PA.Pas, dianggap tidak sesuai dengan ketentuan dalam undang-undang karena Pemohon tidak memenuhi syarat alternatif dan juga syarat kumulatif. Di mana kedua syarat tersebut menjadi faktor penting agar permohonan izin poligami dapat dikabulkan.Sejalan dengan kesimpulan di atas, penulis menyarankan hendaknya majelis hakim menghindari diksi “poligami liar” dalam pertimbangan hakim yang terdapat pada putusan. Juga dalam konsideran, kalau memang tidak memenuhi syarat alternatif dan syarat kumulatif diharapkan majelis hakim tidak mengabulkan permohonan izin poligami agar wibawa hukum tetap terjaga. Selain itu, majelis hakim seharusnya mempertimbangkan alat bukti yang telah diajukan dan mempertimbangkan pernyataan para pihak selama proses persidangan, terutama terkait dengan pemenuhan syarat alternatif dan syarat kumulatif berdasarkan ketentuan undang-undang di Indonesia, sehingga akan menghasilkan putusan yang adil dan bermanfaat.",train,hukum perdata islam
"Skripsi ini merupakan hasil penelitian studi kasus dengan judul “Analisis Maqasid Al-Shari’ah Terhadap Pemenuhan Hak dan Kewajiban Suami Istri Tunawicara (Studi Kasus di Desa Tracal Kecamatan Karanggeneng Kabupaten Lamongan)”. Penelitian ini ditulis untuk menjawab pertanyaan yang dituangkan dalam 2 (dua) rumusan masalah yaitu: (1) Bagaimana pemenuhan hak dan kewajiban suami istri tuna wicara di Desa Tracal Kecamatan Karanggeneng Kabupaten Lamongan, dan (2) Bagaimana Analisis maqasid shari’ah terhadap pemenuhan hak dan kewajiban suami istri tuna wicara di Desa Tracal Kecamatan Karanggeneng Kabupaten Lamongan. Data penelitian ini dihimpun dengan teknik dokumentasi. Hasil data yang telah dihimpun kemudian dianalisis menggunakan metode deskriptif analisis dengan pola pikir deduktif. Hasil penelitian ini menunjukan 2 (dua) kesimpulan yaitu: (1) Pemenuhan hak dan kewajiban pasangan suami istri tunawicara di Desa  Tracal Kecamatan Karanggeneng Kabupaten Lamongan, telah terpenuhi sesuai ketentuan yang diharuskan tetapi ada beberapa hak dan kewajiban yang belum dilakukan dengan baik karena faktor suami berada di perantuan, seperti pemenuhan hak dan kewajiban suami istri yang berhubungan dengan cara berinteraksi langsung yaitu menggauli istri, serta saling menjaga dari segala sesuatu yang mungkin melibatkannya pada suatu perbuatan dosa dan maksiat, atau ditimpa suatu kesulitan. (2) Hak dan kewajiban pasangan suami istri tunawicara di di Desa  Tracal Kecamatan Karanggeneng Kabupaten Lamongan, telah dilakukan oleh kedua pasangan tunawicara dengan baik berdasarkan implentasi pencapaian Maqāshid Al- Syarī‘ah yaitu Hifżu ad-dīn (memelihara agama) yaitu rajin beribadah, berpuasa dan membaca Al-Qur’an, Hifżu nafs (memelihara jiwa) yaitu menjaga kesehatan serta memberikan gizi, Hifżu ‘aql (memelihara akal) yaitu interaksi yang baik dan sering, hifzu nasl (memelihara keturunan) yaitu mereka menjaga perbuatan agar terhindar dari perbuatan yang mengancam kehidupan berumah tangganya dan Hifżu māl (memelihara harta) yaitu memberikan nafkah yang halal dan mengolah keungan untuk keperluan sehari-hari dengan baik dan benar. Berdasarkan kesimpulan di atas, maka ada saran yang perlu dicantumkan yakni Perkawinan harus di jaga dan di pelihara dengan baik, agar terwujudnya keluarga yang sakinah, mawaddah, warohmah maka diharuskan untuk memenuhi hak dan kewajiban pasangan suami istri dalam sebuah ikatan perkawinan. Dan juga perlu diketahui bahwa Perkawinan tidak memandang fisik ataupun psikis, dalam rumah tangga dapat dikatakan berhasil apabila pasangan suami istri tersebut mampu menjalankan hak dan kewajibannya masing-masing, jika semua hak dan kewajibannya tercapai maka keluarga tersebut akan mendapatkan apa yang diharapkan dari sebuah perkawinan itu sendiri.",train,hukum perdata islam
"Skripsi ini adalah hasil penelitian lapangan (Field Research) bertujuan untuk menjawab pertanyaan bagaimana mekanisme produk Tabungan  Impian BRISyariah iB dengan fasilitas asuransi di BRISyariah Kantor Cabang Gubeng Surabaya dan bagaimana analisis hukum Islam terhadap mekanisme produk Tabungan  Impian BRISyariah iB dengan fasilitas asuransi di BRISyariah Kantor Cabang Gubeng Surabaya. Data penelitian dihimpun dari Bank BRISyariah Kantor Cabang Gubeng Surabaya yang menjadi objek penelitian. Untuk menjawab permasalahan yang ada, penulis menggunakan teknik wawancara dan dokumentasi yang selanjutnya dianalisis dengan teknik deskriptif kualitatif menggunakan pola pikir induktif. Hasil penelitian menyimpulkan bahwa mekanisme produk Tabungan Impian BRISyariah iB yang merupakan tabungan berjangka menggunakan akad mud}a>rabah mut}laqah dimana nasabah bertindak sebagai pemilik modal sedangkan pihak bank bertindak sebagai pengelola dana, dan keuntungan usaha dibagi antara mereka yakni 25% dan 75% untuk bank dalam setiap bulannya. Serta nasabah mendapatkan fasilitas asuransi jiwa dengan tanpa diwajibkan membayar premi. Mekanisme yang demikian tersebut, telah sesuai dengan hukum Islam, karena nasabah tidak ada yang merasa dirugikan dan rela memenuhi ketentuan yang telah ditetapkan oleh bank BRISyariah Kantor Cabang Gubeng Surabaya. Sehubungan dengan kesimpulan di atas, Bank BRISyariah diharapkan untuk lebih baik lagi dalam meningkatkan pelayanan terhadap nasabah dengan sesuai prosedur yang ditentukan. Serta dalam pemberian bagi hasil agar tetap berlandaskan pada prinsip-prinsip ekonomi syariah sesuai dengan ajaran agama Islam guna menghindari adanya unsur riba yang dilarang dalam setiap transaksi.",train,hukum perdata islam
"Skripsi ini merupakan hasil penelitian dengan judul “Analisis Hukum Islam Terhadap Pemberian Giveaway Bersyarat dalam Akun Instagram @Sakinaholshopsby”. Skripsi ini disusun berdasarkan tujuan menjawab pertanyaan suatu masalah, yakni meliputi: (1) Bagaimana praktik pemberian giveaway dalam akun akun instagram @sakinaholshopsby. (2) Bagaimana analisis hukum islam terhadap pemberian giveaway dalam akun instagram @sakinaholshopsby. Dalam pengumpulan data yang ada, metode yang digunakan adalah field research dengan observasi dan mengumpulkan data dari sejumlah wawancara dengan pihak-pihak terkait serta pengumpulan dokumentasi yang selanjutnya data dibangun dan dianalisis menggunakan metode analisis deskriptif kualitatif, yakni tentang Praktik Pemberian Giveaway Bersyarat dalam Akun Instagram @sakinaholshopsby. Lalu output dari penelitian ini adalah analisis yang diuraikan dengan berpijakan pada hukum Islam. Dari hasil penelitian ini menyimpulkan bahwa praktik pemberian giveaway pada akun instagram @sakinaholshopsby, terdapat syarat yang diharuskan yakni mengikuti akun instagram @sakinaholshopsby, menyukai, komen serta merepost ulang foto. Serta syarat yang diajukan kepada pemenang yang terpilih  dimana untuk pemberian hadiahnya pemenang di haruskan membayar hadiah senilai separuh harga dulu kemudian baru dikirim. Dalam perspektif hukum Islam, praktik giveaway semacam ini merupakan praktik pemberian hadiah yang sah selama kedua belah pihak menyatakan kerelaan atau keridhaannya seperti yang dijelaskan dalam sebuah hadits yang diriwayatkan HR. Ahmad. Sejalan dengan kesimpulan diatas, maka pihak yang berkaitan dengan praktik pemberian giveaway pada akun instagram @sakinaholshopsby disarankan: pertama, bagi pelaku usaha sebaiknya dalam melaksanakan giveaway memberikan  informasi secara menyeluruh mengenai syarat apa saja yang harus dilakukan oleh peserta agar transaksi ini lebih sempurna dalam hukum Islam. Kedua, bagi peserta yang mengikuti giveaway untuk membaca dan menanyakan terlebih dahulu mengenai giveaway yang dilaksanakan oleh akun instagram @sakinaholshopsby agar tidak terjadi kesalahpahaman dalam mengikuti giveaway tersebut.",train,hukum perdata islam
"Skripsi dengan judul Analisis Hukum Islam Terhadap Pembuatan SIM (Surat Izin MengemudiI) Kendaraan Bermotor Melalui Calo Di Satpas Colombo Surabaya bertujuan untuk menjawab pertanyaan bagaimana praktek pembuatan SIM kendaraan bermotor melalui calo di Satpas Colombo Surabaya? dan bagaimana Analisis Hukum Islam terhadap praktek pembuatan SIM kendaraan bermotor melalui calo di Satpas Colombo Surabaya? Data penelitian dikumpulkan dengan menggunakan teknik wawancara dan dokumentasi kepada calo, pembuat SIM, polisi dan website resmi dari Satpas Colombo Surabaya yang kemudian dianalisis menggunakan deskriptif kualitatif dengan pola piker induktif-deduktif, selanjutnya penelitian ini menggambarkan dan mendeskripsikan secara jelas tentang praktik pembuatan SIM kendaraan bermotor melalui calo di Satpas Colombo Surabaya serta memaparkan teori-teori yang berkaitan dengan samsa>rah dan sadd al-dhari>’ah kemudian dianalisis menggunkan hukum Islam untuk selanjutnya ditarik sebuah kesimpulan. Data yang ditemukan oleh peneliti di lapangan praktik pembuatan SIM kendaraan bermotor melalui calo di Satpas Colombo Surabaya dilakukan dengan cara pembuat SIM melakukan kesepakatan dengan calo serta memberikan mahar yang telah ditentukan dan menyerahkan fotokopi KTP beserta surat kesehatan. Calo SIM tersebut bekerjasama dengan oknum atau orang dalam yang bekerja di Satpas Colombo untuk meluluskan si pembuat SIM dengan melalui jasanya. Setelah itu calo tersebut memberikan arahan kepada pembuat SIM untuk langsung masuk ke ruang tunggu untuk dipanggil namanya kemudian foto, setelah selesai ke esokan harinya calo terebut menyerahkan SIM yang sudah jadi kepada si pembuat SIM. Analisis penelitian praktik pembuatan SIM (Surat Izin Mengemudi) kendaraan bermotor dengan melalui calo di Satpas Colombo Surabaya merupakan praktik yang tidak sesuai dengan prosedur dan tata cara dalam Perturan Kepolisian Republik Indonesia No. 9 tahun 20012 tentang SIM. Persyaratan sesuai prosedur dan calo memang sama, sedangkan membuat SIM melalui calo tidak melibatkan uji teori dan praktik. Namun pergerakan waktu yang semakin maju banyak orang yang disibukkan dengan pekerjaan masing-masing sehingga alternatifnya adalah orang yang menjadi perantara (simsa>rah) antara penjual dan pembeli dengan mengambil upah tanpa menanggung resiko untuk memudahkan jual beli, menurut Hamzah Ya’qub. Dari hasil penelitian diatas menyimpulkan bahwa praktik pembuatan SIM melalui calo atau perantara (simsa>rah) tidak dibenarkan atau dilaranng, dalam kitab wahbah al-Zuhaily mengemukakan arti kaidah Sadd al-Dha>riah adalah mencegah segala sesuatu (perkataan maupun perbuatan) yang menyampaikan pada sesuatu yang dicegah/dilarang yang mengandung kerusakan atau bahaya. Saran kepada pemerintah upaya menekan angka kecelakaan setiap tahunnya, serta memberikan edukasi dan arahan kepada masyarakat hendaknya melakukan pembuatan SIM melalui prosedur yang sesuai dengan standart SOP yang berlaku di Satpas Colombo Surabaya.",train,hukum perdata islam
"Skripsi dengan judul “Analisis Hukum Islam Terhadap Konsep Kafālah dalam Program Semanggi di Lembaga Manajemen Infaq Surabaya” untuk menjawab dua permasalahan yakni : bagaimana konsep kafālah dalam program semanggi di Lembaga Manajemen Infaq Surabaya ?, dan bagaimana analisis hukum Islam terhadap konsep kafālah dalam program semanggi di Lembaga Manajemen Infaq Surabaya ? Metode penelitian menggunakan kualitatif dengan pengumpulan data melalui observasi, wawancara, dan dokumenter. Selanjutnya dianalisis menggunakan metode deskriptif analisis dengan kesimpulan yang diambil melalui logika deduktif. Hasil penelitian ini menyimpulkan bahwa konsep kafālah dalam program semanggi di Lembaga Manajemen Infaq Surabaya terjadi ketidaksesuain antara ketentuan-ketentuan kafālah menurut hukum Islam dengan fakta di lapangan berupa tidak ada perjanjian utang-piutang yang melibatkan mākful lahu (orang yang berpiutang) dalam melakukan akad kafālah, tidak ada kejelasan kedudukan para pengajar Taman Pendidikan al-Qur’an sebagai mākful lahu (orang yang berpiutang) atau mākful ‘anhu (orang yang dijamin), dan tidak ada ikatan utang-piutang secara lazim. Menurut hukum Islam, konsep kafālah yang dilakukan oleh Lembaga Manajemen Infaq Surabaya merupakan bukan kategori akad kafālah karena tidak terpenuhi rukun-rukun dan syarat-syaratnya. Dengan demikian kesimpulan diatas menjelaskan bahwa pihak Lembaga Manajemen Infaq Surabaya selaku penggerak pendanaan untuk mengkaji ulang mengenai konsep kafālah karena apabila akad tersebut memberatkan pihak Lembaga Manajemen Infaq Surabaya maka sebaiknya menggunakan alternatif dengan mengubah akad lain yaitu hadiah yang lebih mudah untuk dilaksanakan dan sesuai dengan hukum Islam.",train,hukum perdata islam
